fert,max_vac,last_cept,rel_dist,prob
7,2,0,2,0.9854064602125091
7,2,0,1,0.014593539787490964
7,2,4,2,0.4783868717126819
7,2,4,1,0.5216131282873181
7,2,2,2,0.5586753384164627
7,2,2,1,0.4413246615835374
7,2,3,2,0.5212993474767339
7,2,3,1,0.47870065252326616
7,2,5,1,1.0
7,2,6,1,1.0
7,2,1,2,0.9853733307819104
7,2,1,1,0.01462666921808965
7,11,2,2,0.319161770450307
7,11,2,3,0.29914625418353774
7,11,2,1,0.38169197536615523
7,11,11,2,0.44653712649472227
7,11,11,1,0.5534628735052777
7,11,7,4,0.2682389862375369
7,11,7,2,0.21608468274503123
7,11,7,3,0.2682389862375369
7,11,7,1,0.247437344779895
7,11,0,2,0.3769833261748514
7,11,0,3,0.3035970952441303
7,11,0,1,0.3194195785810184
7,11,9,2,0.4546844001133605
7,11,9,1,0.5453155998866396
7,11,10,2,0.469632242465643
7,11,10,1,0.530367757534357
7,11,8,4,0.13404131119847637
7,11,8,2,0.10838298948559262
7,11,8,3,0.13404131119847637
7,11,8,5,0.23334227105946578
7,11,8,6,0.23334227105946578
7,11,8,1,0.15684984599852297
7,11,6,4,0.22985541355893116
7,11,6,2,0.2480813199580174
7,11,6,3,0.2518750501089848
7,11,6,1,0.27018821637406654
7,11,4,4,0.22119184659798202
7,11,4,2,0.25212805705818786
7,11,4,3,0.2643738889140862
7,11,4,1,0.2623062074297438
7,11,3,4,0.2238605066431475
7,11,3,2,0.24076133274746198
7,11,3,3,0.26809808329575924
7,11,3,1,0.26728007731363124
7,11,5,4,0.23467474364953345
7,11,5,2,0.26150163801959453
7,11,5,3,0.2422897748347347
7,11,5,1,0.2615338434961374
7,11,1,2,0.3523869582244164
7,11,1,3,0.2963154763483443
7,11,1,1,0.3512975654272393
7,7,7,2,0.3386714319489769
7,7,7,3,0.38223662071594455
7,7,7,1,0.27909194733507847
7,7,0,4,0.3260399245397082
7,7,0,2,0.3260399245397082
7,7,0,3,0.3422022402105919
7,7,0,1,0.005717910709991813
7,7,4,4,0.2682035808816159
7,7,4,2,0.2603609010938951
7,7,4,3,0.26151036657353705
7,7,4,1,0.20992515145095203
7,7,2,4,0.2417211039395398
7,7,2,2,0.24971704809119005
7,7,2,3,0.25881404574362976
7,7,2,1,0.24974780222564044
7,7,3,4,0.19642785419251582
7,7,3,2,0.20259137683328418
7,7,3,3,0.2033367100977534
7,7,3,5,0.19618099629238028
7,7,3,1,0.20146306258406638
7,7,5,4,0.25771352282660526
7,7,5,2,0.25771352282660526
7,7,5,3,0.26634624635601534
7,7,5,1,0.21822670799077412
7,7,8,2,1.0
7,7,6,4,0.22954295401290756
7,7,6,2,0.29118304655983035
7,7,6,3,0.23995776245841952
7,7,6,1,0.23931623696884258
7,7,1,4,0.20195757466962624
7,7,1,2,0.18951588867232652
7,7,1,5,0.21221895513431918
7,7,1,6,0.20195757466962624
7,7,1,1,0.1943500068541017
7,9,7,2,0.31579402660349754
7,9,7,3,0.25386132664903066
7,9,7,1,0.4303446467474718
7,9,4,4,0.15772616118139637
7,9,4,2,0.15178475667444324
7,9,4,3,0.131774872313627
7,9,4,5,0.20556472676295368
7,9,4,6,0.20515831451154237
7,9,4,1,0.14799116855603717
7,9,9,2,0.4997277202664218
7,9,9,3,0.5002722797335781
7,9,0,2,0.33476909573852953
7,9,0,3,0.33079103874127097
7,9,0,1,0.3344398655201996
7,9,2,2,0.47575261036757516
7,9,2,1,0.5242473896324249
7,9,3,4,0.28474058208415753
7,9,3,2,0.21951835414090493
7,9,3,3,0.28474058208415753
7,9,3,1,0.21100048169077987
7,9,5,4,0.34342610368365595
7,9,5,2,0.22938266569478502
7,9,5,3,0.19780856492677396
7,9,5,1,0.22938266569478502
7,9,8,4,0.29764439402360515
7,9,8,2,0.1989190441961773
7,9,8,3,0.29764439402360515
7,9,8,1,0.2057921677566125
7,9,6,4,0.18883537183274682
7,9,6,2,0.15323749656274732
7,9,6,3,0.13124204766855266
7,9,6,5,0.33761207543647853
7,9,6,1,0.18907300849947467
7,10,7,4,0.2229408295616614
7,10,7,2,0.2872097460759434
7,10,7,3,0.2223447908819644
7,10,7,1,0.2675046334804307
7,10,4,2,0.33695105850444007
7,10,4,3,0.30355375693553494
7,10,4,1,0.359495184560025
7,10,0,1,1.0
7,10,2,2,0.4934571830623515
7,10,2,1,0.5065428169376485
7,10,3,2,0.3295013245955031
7,10,3,3,0.3189515995036345
7,10,3,1,0.3515470759008624
7,10,5,2,0.27876379566009374
7,10,5,3,0.3643099563867401
7,10,5,1,0.35692624795316624
7,10,8,2,0.47136150088422935
7,10,8,1,0.5286384991157707
7,10,6,4,0.18430801903342328
7,10,6,2,0.16515536499109096
7,10,6,3,0.18888515738996237
7,10,6,6,0.2850116954706142
7,10,6,1,0.17663976311490925
7,10,1,1,1.0
7,8,7,4,0.38370355077897983
7,8,7,2,0.18997876980698344
7,8,7,3,0.18447111578035938
7,8,7,1,0.24184656363367726
7,8,4,4,0.18970758923361034
7,8,4,2,0.18877426623529053
7,8,4,3,0.18326181420522591
7,8,4,5,0.2549945090923084
7,8,4,1,0.1832618212335648
7,8,0,2,0.5188927157482778
7,8,0,1,0.48110728425172217
7,8,9,1,1.0
7,8,2,4,0.30442372848511307
7,8,2,2,0.0033628087391553525
7,8,2,3,0.23385434306726488
7,8,2,5,0.233578914068795
7,8,2,1,0.22478020563967174
7,8,3,2,0.22572398133915342
7,8,3,3,0.2215454820560466
7,8,3,6,0.3326481151206662
7,8,3,1,0.22008242148413368
7,8,5,4,0.2718450566144505
7,8,5,2,0.18064877225651216
7,8,5,3,0.1852723662116116
7,8,5,5,0.179628689251687
7,8,5,1,0.18260511566573884
7,8,8,2,0.008231500821640085
7,8,8,3,0.5745373680281627
7,8,8,1,0.4172311311501974
7,8,6,4,0.3516208751684853
7,8,6,2,0.2194960849647125
7,8,6,3,0.21444151615228235
7,8,6,1,0.21444152371451985
7,8,1,2,0.006364561447948559
7,8,1,3,0.5610774798971154
7,8,1,1,0.43255795865493607
7,6,7,2,1.0
7,6,4,4,0.21471140894451377
7,6,4,2,0.2993587369889751
7,6,4,3,0.2399850116514266
7,6,4,1,0.24594484241508438
7,6,0,4,0.3333348692347471
7,6,0,2,0.3333348692347471
7,6,0,3,0.3333302615305059
7,6,2,4,0.19661852374531047
7,6,2,2,0.20254991587637625
7,6,2,3,0.20401928786342438
7,6,2,5,0.19578286054485086
7,6,2,1,0.20102941197003804
7,6,3,4,0.2532614782225542
7,6,3,2,0.2033034209569208
7,6,3,3,0.2810587078523031
7,6,3,1,0.2623763929682219
7,6,5,2,0.30787332175168985
7,6,5,3,0.3086986363789537
7,6,5,1,0.38342804186935636
7,6,6,2,0.5460510688897765
7,6,6,1,0.4539489311102234
7,6,1,4,0.20797604977029874
7,6,1,2,0.19434901101754914
7,6,1,3,0.1993063848264208
7,6,1,5,0.19906216955931058
7,6,1,1,0.1993063848264208
7,4,0,4,0.33175685661957716
7,4,0,2,0.33175685661957716
7,4,0,3,0.33175227072828173
7,4,0,1,0.0047340160325639435
7,4,4,2,0.30699846139228754
7,4,4,3,0.30695515166301623
7,4,4,1,0.3860463869446963
7,4,2,4,0.2499557936158914
7,4,2,2,0.24952570894600848
7,4,2,3,0.2502592487190501
7,4,2,1,0.2502592487190501
7,4,3,2,0.27164289681671566
7,4,3,3,0.3791771681675321
7,4,3,1,0.3491799350157523
7,4,5,2,0.47383548234669126
7,4,5,1,0.5261645176533086
7,4,6,1,1.0
7,4,1,4,0.338152883734622
7,4,1,2,0.32831882544483304
7,4,1,3,0.32831882544483304
7,4,1,1,0.00520946537571188
7,3,0,2,0.9723002740304291
7,3,0,3,0.013767000290181812
7,3,0,1,0.013932725679389132
7,3,4,2,0.37278254745909956
7,3,4,3,0.29640874066521433
7,3,4,1,0.33080871187568606
7,3,2,2,0.37358976739219446
7,3,2,3,0.33018707715958373
7,3,2,1,0.2962231554482217
7,3,3,2,0.3277872907707802
7,3,3,3,0.355946731790774
7,3,3,1,0.3162659774384457
7,3,5,2,0.48686862451573426
7,3,5,1,0.5131313754842657
7,3,6,1,1.0
7,3,1,2,0.5014190842547752
7,3,1,3,0.49110569660494163
7,3,1,1,0.007475219140283228
7,5,7,2,0.36485386476533443
7,5,7,1,0.6351461352346657
7,5,4,2,0.3846589124830912
7,5,4,3,0.37580097757326875
7,5,4,1,0.23954010994364014
7,5,0,4,0.3318783925038051
7,5,0,2,0.3318783925038051
7,5,0,5,0.33148751274157723
7,5,0,1,0.004755702250812529
7,5,2,4,0.2685216840022326
7,5,2,2,0.24090082878370114
7,5,2,3,0.24090082878370114
7,5,2,1,0.2496766584303652
7,5,3,4,0.2605822244648244
7,5,3,2,0.2529623950050699
7,5,3,3,0.22427776035991157
7,5,3,1,0.26217762017019414
7,5,5,2,0.354382604923106
7,5,5,3,0.27936390464537597
7,5,5,1,0.366253490431518
7,5,6,2,0.5489198630665184
7,5,6,1,0.45108013693348165
7,5,1,4,0.1997026860739739
7,5,1,2,0.1997026860739739
7,5,1,3,0.20056832132167748
7,5,1,5,0.19945798520869726
7,5,1,1,0.20056832132167748
7,13,0,4,0.2088692905122031
7,13,0,2,0.20849041592117984
7,13,0,3,0.18708565640693112
7,13,0,5,0.17353588651627394
7,13,0,1,0.22201875064341212
7,12,2,2,0.31744850622856335
7,12,2,3,0.3181306032008646
7,12,2,1,0.3644208905705722
7,12,11,2,0.5083630930534699
7,12,11,1,0.49163690694653006
7,12,0,4,0.2620263277672052
7,12,0,2,0.25674471960602196
7,12,0,3,0.24061448679559141
7,12,0,1,0.2406144658311814
7,12,7,4,0.35060673598062064
7,12,7,2,0.3301275683049803
7,12,7,1,0.31926569571439906
7,12,9,2,0.5083630930534699
7,12,9,1,0.49163690694653006
7,12,10,4,0.3170319978140633
7,12,10,2,0.3162961499654688
7,12,10,1,0.366671852220468
7,12,8,4,0.3230672940541611
7,12,8,2,0.3223841653522564
7,12,8,1,0.35454854059358243
7,12,6,4,0.21731010144714508
7,12,6,2,0.21682206906068255
7,12,6,3,0.2801171593900559
7,12,6,1,0.28575067010211663
7,12,4,2,0.5083630930534699
7,12,4,1,0.49163690694653006
7,12,3,2,0.5088146774214023
7,12,3,1,0.49118532257859776
7,12,5,2,0.5083630941387232
7,12,5,1,0.4916369058612768
7,12,12,2,0.5086664019344346
7,12,12,1,0.4913335980655654
7,12,1,3,0.5083630923370961
7,12,1,1,0.49163690766290397
7,1,0,1,1.0
7,1,4,1,1.0
7,1,2,1,1.0
7,1,3,1,1.0
7,1,5,1,1.0
7,1,6,1,1.0
7,1,1,1,1.0
4,7,0,4,0.14840853993145595
4,7,0,2,0.14903432244379877
4,7,0,3,0.5547780040384314
4,7,0,1,0.147779133586314
4,7,4,2,0.06920975974992716
4,7,4,3,0.8701994232829819
4,7,4,1,0.060590816967090864
4,7,7,2,0.2622916751346526
4,7,7,3,0.3731125609243262
4,7,7,1,0.3645957639410211
4,7,2,2,0.3554079433207727
4,7,2,3,0.3013589593905438
4,7,2,1,0.34323309728868356
4,7,3,4,0.027175736885658934
4,7,3,2,0.33854111780977447
4,7,3,3,0.26937859958682125
4,7,3,5,0.027175736885658934
4,7,3,6,0.03228151022645569
4,7,3,1,0.3054472986056309
4,7,5,2,0.0875904401034627
4,7,5,3,0.8481173665199382
4,7,5,1,0.06429219337659918
4,7,6,2,0.4984844929186868
4,7,6,3,0.5010123498758292
4,7,6,1,0.0005031572054840075
4,7,1,2,0.4675188846463104
4,7,1,1,0.5324811153536895
4,4,0,4,0.0026264833058532652
4,4,0,2,0.0027228417254242993
4,4,0,3,0.0026234267200295324
4,4,0,1,0.9920272482486928
4,4,4,2,0.13497842688931758
4,4,4,3,0.6210527194148011
4,4,4,1,0.24396885369588134
4,4,2,4,0.6266415758100483
4,4,2,2,0.15616822460340846
4,4,2,3,0.10417606746121995
4,4,2,1,0.11301413212532317
4,4,3,2,0.2807170090485149
4,4,3,3,0.5326960581970013
4,4,3,1,0.186586932754484
4,4,5,2,0.3841349761807141
4,4,5,1,0.6158650238192859
4,4,1,4,0.712351508650862
4,4,1,2,0.14347203351338128
4,4,1,3,0.0007053784168999814
4,4,1,1,0.14347107941885665
4,9,0,2,0.3337840164892577
4,9,0,3,0.33242232952568324
4,9,0,1,0.33379365398505895
4,2,0,2,0.5036194761609087
4,2,0,1,0.49638052383909137
4,2,4,1,1.0
4,2,2,2,0.33627708043848525
4,2,2,1,0.6637229195615146
4,2,3,2,0.7297513896971334
4,2,3,1,0.2702486103028666
4,2,1,2,0.5795540334558394
4,2,1,1,0.42044596654416055
4,3,0,2,0.3355293011327113
4,3,0,3,0.3338048703698904
4,3,0,1,0.3306658284973984
4,3,4,2,0.7686292415752575
4,3,4,1,0.23137075842474258
4,3,2,2,0.23542621475407202
4,3,2,3,0.5307518001568172
4,3,2,1,0.23382198508911076
4,3,3,2,0.34012784504979493
4,3,3,1,0.6598721549502051
4,3,5,1,1.0
4,3,1,2,0.13509941637700115
4,3,1,3,0.7297978585330948
4,3,1,1,0.13510272508990406
4,5,0,2,0.2150617118890834
4,5,0,3,0.628645490522619
4,5,0,1,0.1562927975882976
4,5,4,4,0.19327040158510914
4,5,4,2,0.348355030952473
4,5,4,3,0.34622476824873866
4,5,4,1,0.1121497992136792
4,5,2,4,0.09009852509304248
4,5,2,2,0.3148377480331667
4,5,2,3,0.2184942334505404
4,5,2,5,0.08973356554770391
4,5,2,1,0.2868359278755466
4,5,3,4,0.515214570848867
4,5,3,2,0.17390008580969044
4,5,3,3,0.17324548657533795
4,5,3,1,0.13763985676610457
4,5,5,2,0.5000000835575826
4,5,5,1,0.4999999164424173
4,5,1,4,0.0963255879725164
4,5,1,2,0.3350203675818139
4,5,1,3,0.1062586649388236
4,5,1,5,0.12622252685565005
4,5,1,1,0.3361728526511961
4,8,0,4,0.2739041097679735
4,8,0,2,0.19056355739512332
4,8,0,3,0.27085129967831206
4,8,0,1,0.26468103315859104
4,8,4,2,0.2849563212974498
4,8,4,3,0.32681575970386856
4,8,4,1,0.38822791899868175
4,8,2,1,1.0
4,8,3,2,0.49999358264258625
4,8,3,1,0.5000064173574138
4,8,5,2,0.42330188242939243
4,8,5,3,0.5766981175706076
4,6,0,2,0.29619266590518445
4,6,0,3,0.40809926622156967
4,6,0,1,0.2957080678732459
4,6,4,4,0.5673422352764497
4,6,4,2,0.17037365808622315
4,6,4,3,0.0008873704297595865
4,6,4,5,0.062066478773325426
4,6,4,1,0.19933025743424215
4,6,2,2,0.0011019369207518816
4,6,2,3,0.8401993764791984
4,6,2,1,0.15869868660004974
4,6,3,2,0.3568614756801446
4,6,3,3,0.3192874115360554
4,6,3,1,0.32385111278379997
4,6,5,2,0.4596089631686297
4,6,5,3,0.002402914725021996
4,6,5,1,0.5379881221063483
4,6,6,2,0.1291365781312758
4,6,6,1,0.8708634218687241
4,6,1,2,0.001512361253877823
4,6,1,3,0.34364107227758817
4,6,1,5,0.12655844872592611
4,6,1,6,0.12604541136946779
4,6,1,1,0.40224270637314014
4,1,0,1,1.0
4,1,4,1,1.0
4,1,2,1,1.0
4,1,3,1,1.0
4,1,1,1,1.0
9,7,4,1,1.0
9,7,2,1,1.0
9,7,3,2,0.33192155734884304
9,7,3,1,0.6680784426511569
9,9,0,1,1.0
9,9,9,1,1.0
9,9,4,1,1.0
9,9,7,1,1.0
9,9,2,1,1.0
9,9,3,1,1.0
9,9,5,2,0.5004308398864038
9,9,5,1,0.4995691601135963
9,9,8,1,1.0
9,9,6,1,1.0
9,9,1,1,1.0
9,4,0,2,0.49484344780577
9,4,0,1,0.50515655219423
9,4,1,1,1.0
9,10,0,2,0.5253082573053601
9,10,0,1,0.4746917426946398
9,2,0,2,0.49484344780577
9,2,0,1,0.50515655219423
9,2,1,1,1.0
9,3,0,2,0.49484344780577
9,3,0,1,0.50515655219423
9,3,1,1,1.0
9,8,4,2,0.33192155734884304
9,8,4,1,0.6680784426511569
9,8,3,1,1.0
9,8,5,1,1.0
9,5,0,1,1.0
9,5,2,1,1.0
9,5,1,2,0.33192155734884304
9,5,1,1,0.6680784426511569
9,6,2,2,0.33192155734884304
9,6,2,1,0.6680784426511569
9,6,3,1,1.0
9,6,1,1,1.0
9,1,0,1,1.0
9,1,1,1,1.0
2,2,0,2,0.8297252198761252
2,2,0,1,0.17027478012387467
2,2,4,2,0.5005743970905209
2,2,4,1,0.4994256029094791
2,2,7,2,0.5762465298804803
2,2,7,1,0.42375347011951975
2,2,2,2,0.7526395296083781
2,2,2,1,0.24736047039162193
2,2,3,2,0.5
2,2,3,1,0.5
2,2,11,2,0.5003967009115787
2,2,11,1,0.4996032990884213
2,2,5,2,0.5026432006764966
2,2,5,1,0.49735679932350335
2,2,8,2,0.5057692593614523
2,2,8,1,0.49423074063854777
2,2,6,2,0.00046288461056281677
2,2,6,1,0.9995371153894371
2,2,1,2,0.4845868484301295
2,2,1,1,0.5154131515698704
2,11,7,11,1.0
2,11,4,5,0.4698491837496184
2,11,4,6,0.5301508162503816
2,11,2,2,0.5231213455744388
2,11,2,1,0.47687865442556115
2,11,3,4,0.4999999670698219
2,11,3,3,0.5000000329301781
2,11,5,7,0.47285001440042934
2,11,5,8,0.5271499855995706
2,11,6,9,0.4618664713543186
2,11,6,10,0.5381335286456814
2,7,0,4,0.1911129870244388
2,7,0,2,0.19112099583647893
2,7,0,3,0.20553812410855068
2,7,0,5,0.19340689770481725
2,7,0,6,0.1911093903511957
2,7,0,1,0.027711604974518578
2,7,4,7,0.0007887006026844867
2,7,4,4,0.49274261301318584
2,7,4,2,0.0012870276333549245
2,7,4,3,0.49274261301318584
2,7,4,5,0.005626988910981974
2,7,4,6,0.005626988910981974
2,7,4,1,0.0011850679156248532
2,7,7,4,0.5271499918518935
2,7,7,3,0.47285000814810657
2,7,9,7,1.0
2,7,2,4,0.49886718014897263
2,7,2,2,0.0017801701685147015
2,7,2,3,0.49886718014897263
2,7,2,1,0.0004854695335400119
2,7,3,4,0.0008317584930840234
2,7,3,2,0.07283519832041206
2,7,3,3,0.0008317584930840234
2,7,3,5,0.4352995132777238
2,7,3,6,0.49002659951823824
2,7,3,1,0.0001751718974578625
2,7,5,7,0.007683372866966559
2,7,5,2,0.0011926868905402853
2,7,5,5,0.49476721848901273
2,7,5,6,0.49476721848901273
2,7,5,1,0.0015895032644678375
2,7,8,5,0.4618664623877648
2,7,8,6,0.5381335376122351
2,7,6,7,0.44164176462265015
2,7,6,2,0.2954154404272377
2,7,6,3,0.0011291838004884307
2,7,6,1,0.26181361114962354
2,7,1,2,0.4986703461546733
2,7,1,1,0.5013296538453268
2,9,0,7,0.12786042229715242
2,9,0,4,0.12786042229715242
2,9,0,2,0.12786042229715233
2,9,0,3,0.12786042229715233
2,9,0,5,0.12786042229715242
2,9,0,8,0.12786042229715242
2,9,0,6,0.12786042229715242
2,9,0,1,0.10497704391993318
2,9,4,7,0.00750083775217767
2,9,4,2,0.4924991302992219
2,9,4,8,0.00750083775217767
2,9,4,1,0.4924991941964228
2,9,7,7,0.44337332294315357
2,9,7,8,0.5481790643853401
2,9,7,1,0.008447612671506314
2,9,2,4,0.3320241163761409
2,9,2,3,0.3320241163761409
2,9,2,1,0.33595176724771825
2,9,3,5,0.33202411637614077
2,9,3,6,0.33202411637614077
2,9,3,1,0.33595176724771847
2,9,5,9,0.6061229252066331
2,9,5,4,0.21270220692904268
2,9,5,3,0.17789705961652866
2,9,5,1,0.0032778082477955923
2,9,8,9,0.9848423904657049
2,9,8,1,0.015157609534295034
2,9,6,5,0.4547715147938139
2,9,6,6,0.5369538565361275
2,9,6,1,0.008274628670058489
2,9,1,7,0.12524759226150944
2,9,1,4,0.12524759226150944
2,9,1,2,0.12419630030178115
2,9,1,3,0.12524759226150944
2,9,1,5,0.12524759226150944
2,9,1,8,0.12524759226150944
2,9,1,6,0.12524759226150944
2,9,1,1,0.12431814612916202
2,10,0,7,0.12480891596804145
2,10,0,4,0.12480891596804121
2,10,0,9,0.12480891596804145
2,10,0,2,0.1250466937306527
2,10,0,3,0.12480891596804121
2,10,0,5,0.12480891596804121
2,10,0,8,0.12480891596804145
2,10,0,6,0.12480891596804145
2,10,0,1,0.0012908944930580465
2,10,4,4,0.465162894624739
2,10,4,3,0.534837105375261
2,10,7,9,0.4996335225367511
2,10,7,10,0.5003664774632489
2,10,3,2,0.49566817460938933
2,10,3,1,0.5043318253906107
2,10,5,5,0.5313376972204863
2,10,5,6,0.4686623027795138
2,10,6,7,0.5441585686595676
2,10,6,8,0.4558414313404323
2,8,0,7,0.14285714285714288
2,8,0,4,0.14285714285714288
2,8,0,2,0.14285714285714288
2,8,0,3,0.14285714285714288
2,8,0,5,0.14285714285714288
2,8,0,6,0.14285714285714288
2,8,0,1,0.14285714285714288
2,8,4,7,0.006273967052428098
2,8,4,8,0.007653381692609763
2,8,4,5,0.49303632562748156
2,8,4,6,0.4930363256274806
2,8,7,5,0.5381335322110179
2,8,7,6,0.4618664677889821
2,8,2,4,0.006282633408931278
2,8,2,2,0.49371736659106874
2,8,2,3,0.006282633408931278
2,8,2,1,0.49371736659106874
2,8,3,4,0.49371736659106874
2,8,3,3,0.49371736659106874
2,8,3,5,0.006282633408931278
2,8,3,6,0.006282633408931278
2,8,5,7,0.3019353580100793
